,ds,t,trend,seasonal_lower,seasonal_upper,trend_lower,trend_upper,yhat_lower,yhat_upper,Christmas Eve,Christmas Eve_lower,Christmas Eve_upper,National Day,National Day_lower,National Day_upper,New Year's Day,New Year's Day_lower,New Year's Day_upper,Spring Festival,Spring Festival_lower,Spring Festival_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,seasonal,yhat
1383,2013-10-15,0.5410798122065728,59532905.745924614,-33960302.99871381,-33960302.99871381,59532905.745924614,59532905.745924614,-22916083.85172347,73404438.83149819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16146065.878738903,-16146065.878738903,-16146065.878738903,-17814237.119974915,-17814237.119974915,-17814237.119974915,-33960302.99871382,25572602.747210793
1384,2013-10-16,0.5414710485133021,59573066.39979548,-39256776.88226332,-39256776.88226332,59573066.39979548,59573066.39979548,-31721066.82837857,70546342.12846151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20552432.729008794,-20552432.729008794,-20552432.729008794,-18704344.153254528,-18704344.153254528,-18704344.153254528,-39256776.88226332,20316289.517532162
1385,2013-10-17,0.5418622848200313,59613227.05366633,-35069794.99658534,-35069794.99658534,59613227.05366633,59613227.05366633,-22625954.47789079,70242291.94321665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15476419.07293332,-15476419.07293332,-15476419.07293332,-19593375.923652027,-19593375.923652027,-19593375.923652027,-35069794.99658535,24543432.057080984
1386,2013-10-18,0.5422535211267606,59653387.70753719,-13785350.775194308,-13785350.775194308,59653387.70753719,59653387.70753719,-2277605.7264106344,94645304.70069334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6677102.461721605,6677102.461721605,6677102.461721605,-20462453.23691591,-20462453.23691591,-20462453.23691591,-13785350.775194304,45868036.93234289
1387,2013-10-19,0.5426447574334898,59693548.36140804,17599950.713113517,17599950.713113517,59693548.36140804,59693548.36140804,25941477.134277724,127889685.21778795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38893217.98994931,38893217.98994931,38893217.98994931,-21293267.276835784,-21293267.276835784,-21293267.276835784,17599950.713113524,77293499.07452157
1388,2013-10-20,0.543035993740219,59733709.01527889,3444749.7620008113,3444749.7620008113,59733709.01527889,59733709.01527889,13939504.476314645,116691186.95368901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25513248.959057167,25513248.959057167,25513248.959057167,-22068499.197056364,-22068499.197056364,-22068499.197056364,3444749.762000803,63178458.77727969
1389,2013-10-21,0.5434272300469484,59773869.66914975,-41680860.87664461,-41680860.87664461,59773869.66914974,59773869.66914974,-29181062.42771211,65503948.37319208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18908651.730010685,-18908651.730010685,-18908651.730010685,-22772209.146633923,-22772209.146633923,-22772209.146633923,-41680860.87664461,18093008.792505138
1390,2013-10-22,0.5438184663536776,59814030.3230206,-39536251.70423876,-39536251.70423876,59814030.3230206,59814030.3230206,-30147132.865069512,68127109.04496492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16146065.878747981,-16146065.878747981,-16146065.878747981,-23390185.82549078,-23390185.82549078,-23390185.82549078,-39536251.70423876,20277778.618781842
1391,2013-10-23,0.5442097026604069,59854190.976891465,-44462681.49344598,-44462681.49344598,59854190.976891465,59854190.976891465,-37645163.36959243,65850275.18389879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20552432.72902149,-20552432.72902149,-20552432.72902149,-23910248.764424477,-23910248.764424477,-23910248.764424477,-44462681.49344596,15391509.483445503
1392,2013-10-24,0.5446009389671361,59896760.50701994,-39798915.86705688,-39798915.86705688,59896760.50701994,59896760.50701994,-30591779.69370508,71978966.7663269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15476419.072908228,-15476419.072908228,-15476419.072908228,-24322496.794148646,-24322496.794148646,-24322496.794148646,-39798915.86705688,20097844.63996306
1393,2013-10-25,0.5449921752738655,59939330.037148416,-17942395.112650055,-17942395.112650055,59939330.037148416,59939330.037148416,-5629127.958801825,95478732.25381331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6677102.461758307,6677102.461758307,6677102.461758307,-24619497.574408367,-24619497.574408367,-24619497.574408367,-17942395.11265006,41996934.92449836
1394,2013-10-26,0.5453834115805947,59981899.56727688,14096803.429080607,14096803.429080607,59981899.56727688,59981899.56727688,27458160.30162269,120538785.72406228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38893217.98995837,38893217.98995837,38893217.98995837,-24796414.560877763,-24796414.560877763,-24796414.560877763,14096803.429080606,74078702.99635749
1395,2013-10-27,0.545774647887324,60024469.09740536,662179.6040793445,662179.6040793445,60024469.09740536,60024469.09740536,10092628.10718391,105554055.50986807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25513248.959033757,25513248.959033757,25513248.959033757,-24851069.354954418,-24851069.354954418,-24851069.354954418,662179.6040793397,60686648.701484695
1396,2013-10-28,0.5461658841940532,60067038.62753383,-43692590.70084216,-43692590.70084216,60067038.62753383,60067038.62753383,-35901754.593420625,67809347.01929516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18908651.730046,-18908651.730046,-18908651.730046,-24783938.970796157,-24783938.970796157,-24783938.970796157,-43692590.70084216,16374447.926691674
1397,2013-10-29,0.5465571205007824,60109608.157662295,-40744155.00441395,-40744155.00441395,60109608.157662295,60109608.157662295,-31033687.88342389,68717373.23988578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16146065.878742902,-16146065.878742902,-16146065.878742902,-24598089.125671044,-24598089.125671044,-24598089.125671044,-40744155.00441395,19365453.153248347
1398,2013-10-30,0.5469483568075117,60152177.68779078,-44851478.905001216,-44851478.905001216,60152177.68779078,60152177.68779078,-37460053.00149004,65686296.75726841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20552432.729006458,-20552432.729006458,-20552432.729006458,-24299046.17599475,-24299046.17599475,-24299046.17599475,-44851478.90500121,15300698.782789573
1399,2013-10-31,0.547339593114241,60194747.217919245,-39371030.82003273,-39371030.82003273,60194747.217919245,60194747.217919245,-28639977.654089943,68279059.21071318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15476419.07289877,-15476419.07289877,-15476419.07289877,-23894611.74713396,-23894611.74713396,-23894611.74713396,-39371030.82003273,20823716.397886515
1400,2013-11-01,0.5477308294209703,60237316.748047724,-16717522.945605202,-16717522.945605202,60237316.748047724,60237316.748047724,-11674327.80128007,95317723.89754961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6677102.461632264,6677102.461632264,6677102.461632264,-23394625.407237466,-23394625.407237466,-23394625.407237466,-16717522.945605204,43519793.80244252
1401,2013-11-02,0.5481220657276995,60279886.278176196,16082536.104413923,16082536.104413923,60279886.2781762,60279886.2781762,24721902.07861363,126007252.70584182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38893217.9899599,38893217.9899599,38893217.9899599,-22810681.885545976,-22810681.885545976,-22810681.885545976,16082536.104413927,76362422.38259012
1402,2013-11-03,0.5485133020344288,60322455.80830468,3357438.649578011,3357438.649578011,60322455.80830468,60322455.80830468,16316298.557748351,115028139.81909738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25513248.959010348,25513248.959010348,25513248.959010348,-22155810.309432335,-22155810.309432335,-22155810.309432335,3357438.6495780125,63679894.457882695
1403,2013-11-04,0.548904538341158,60365025.33843314,-40352775.44239677,-40352775.44239677,60365025.33843314,60365025.33843314,-29604654.587076753,67511367.5863466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18908651.730053034,-18908651.730053034,-18908651.730053034,-21444123.71234373,-21444123.71234373,-21444123.71234373,-40352775.44239676,20012249.89603638
1404,2013-11-05,0.5492957746478874,60407594.868561625,-36836513.51143366,-36836513.51143366,60407594.868561625,60407594.868561625,-24959930.435917147,71362036.20976657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16146065.878751818,-16146065.878751818,-16146065.878751818,-20690447.632681835,-20690447.632681835,-20690447.632681835,-36836513.51143365,23571081.357127972
1405,2013-11-06,0.5496870109546166,60450164.3986901,-40462369.70171371,-40462369.70171371,60450164.3986901,60450164.3986901,-30319819.60631044,69552180.06382151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20552432.72901368,-20552432.72901368,-20552432.72901368,-19909936.972700026,-19909936.972700026,-19909936.972700026,-40462369.70171371,19987794.696976386
1406,2013-11-07,0.5500782472613458,60492733.92881856,-34594109.48624783,-34594109.48624783,60492733.92881856,60492733.92881856,-27901363.917803373,75697725.93940109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15476419.072898813,-15476419.072898813,-15476419.072898813,-19117690.41334902,-19117690.41334902,-19117690.41334902,-34594109.48624784,25898624.442570724
1407,2013-11-08,0.5504694835680751,60535303.45894704,-11651269.126123473,-11651269.126123473,60535303.45894704,60535303.45894704,1261787.0364801039,103855574.47527288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6677102.461668973,6677102.461668973,6677102.461668973,-18328371.587792445,-18328371.587792445,-18328371.587792445,-11651269.126123473,48884034.33282357
1408,2013-11-09,0.5508607198748043,60577872.989075504,21337372.07950323,21337372.07950323,60577872.989075504,60577872.989075504,31916615.024174176,131837883.98580447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38893217.98999294,38893217.98999294,38893217.98999294,-17555845.9104897,-17555845.9104897,-17555845.9104897,21337372.07950324,81915245.06857875
1409,2013-11-10,0.5512519561815337,60620442.51920399,8700407.506784925,8700407.506784925,60620442.51920399,60620442.51920399,21523490.67684004,120636968.50358462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25513248.95898693,25513248.95898693,25513248.95898693,-16812841.452202007,-16812841.452202007,-16812841.452202007,8700407.506784923,69320850.0259889
1410,2013-11-11,0.5516431924882629,60663012.04933246,-35019293.29089592,-35019293.29089592,60663012.04933246,60663012.04933246,-24318165.837790906,72302313.6925874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18908651.730010625,-18908651.730010625,-18908651.730010625,-16110641.560885293,-16110641.560885293,-16110641.560885293,-35019293.29089592,25643718.758436546
1411,2013-11-12,0.5520344287949922,60705581.57946094,-31604881.953200184,-31604881.953200184,60705581.57946094,60705581.57946094,-24161867.287898283,78232446.48196995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16146065.878746746,-16146065.878746746,-16146065.878746746,-15458816.074453434,-15458816.074453434,-15458816.074453434,-31604881.95320018,29100699.62626076
1412,2013-11-13,0.5524256651017214,60748151.109589405,-35417429.7066107,-35417429.7066107,60748151.109589405,60748151.109589405,-23061322.333259024,74007385.9890214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20552432.72901252,-20552432.72901252,-20552432.72901252,-14864996.977598196,-14864996.977598196,-14864996.977598196,-35417429.70661072,25330721.40297869
1413,2013-11-14,0.5528169014084507,60790720.639717884,-29811122.32028812,-29811122.32028812,60790720.639717884,60790720.639717884,-17781808.43459004,78013739.62716644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15476419.072898855,-15476419.072898855,-15476419.072898855,-14334703.247389266,-14334703.247389266,-14334703.247389266,-29811122.32028812,30979598.319429763
1414,2013-11-15,0.55320813771518,60833290.16984636,-7194115.977990391,-7194115.977990391,60833290.16984636,60833290.16984636,2408799.263979077,103490241.8424678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6677102.46167425,6677102.46167425,6677102.46167425,-13871218.439664638,-13871218.439664638,-13871218.439664638,-7194115.977990388,53639174.191855974
1415,2013-11-16,0.5535993740219093,60875859.699974835,25417694.670990817,25417694.670990817,60875859.699974835,60875859.699974835,37255880.841364704,136264291.76447666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38893217.989939,38893217.989939,38893217.989939,-13475523.318948185,-13475523.318948185,-13475523.318948185,25417694.67099081,86293554.37096564
1416,2013-11-17,0.5539906103286385,60918429.23010331,12366964.399955107,12366964.399955107,60918429.23010331,60918429.23010331,24375554.355625052,123717615.94170555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25513248.959018543,25513248.959018543,25513248.959018543,-13146284.559063436,-13146284.559063436,-13146284.559063436,12366964.399955107,73285393.63005841
1417,2013-11-18,0.5543818466353677,60960998.76023177,-31788550.99839614,-31788550.99839614,60960998.76023176,60960998.76023176,-20310336.541558232,80715818.78097707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18908651.729996495,-18908651.729996495,-18908651.729996495,-12879899.268399645,-12879899.268399645,-12879899.268399645,-31788550.99839614,29172447.76183563
1418,2013-11-19,0.554773082942097,61003568.29036025,-28816659.730352454,-28816659.730352454,61003568.29036025,61003568.29036025,-17773091.05932542,84240640.90575664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16146065.878741518,-16146065.878741518,-16146065.878741518,-12670593.851610938,-12670593.851610938,-12670593.851610938,-28816659.730352454,32186908.560007796
1419,2013-11-20,0.5551643192488263,61046137.82048872,-33063007.26394446,-33063007.26394446,61046137.82048872,61046137.82048872,-21421287.111703947,77740532.79517539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20552432.72901135,-20552432.72901135,-20552432.72901135,-12510574.534933105,-12510574.534933105,-12510574.534933105,-33063007.263944454,27983130.556544267
1420,2013-11-21,0.5555555555555556,61088707.35061721,-27866644.852437645,-27866644.852437645,61088707.3506172,61088707.3506172,-15517817.75960974,81693290.55783387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15476419.072898898,-15476419.072898898,-15476419.072898898,-12390225.779538747,-12390225.779538747,-12390225.779538747,-27866644.852437645,33222062.498179562
1421,2013-11-22,0.5559467918622848,61131276.88074567,-5621249.346798061,-5621249.346798061,61131276.88074567,61131276.88074567,6900976.840275808,104398839.84520338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6677102.461661008,6677102.461661008,6677102.461661008,-12298351.80845907,-12298351.80845907,-12298351.80845907,-5621249.346798061,55510027.53394761
1422,2013-11-23,0.5563380281690141,61173846.41087415,26670762.393751312,26670762.393751312,61173846.41087415,61173846.41087415,37744414.05442946,135097581.50933555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38893217.98997203,38893217.98997203,38893217.98997203,-12222455.596220722,-12222455.596220722,-12222455.596220722,26670762.39375131,87844608.80462545
1423,2013-11-24,0.5567292644757433,61216415.94100262,13364200.02724092,13364200.02724092,61216415.94100262,61216415.94100262,26355219.164459463,128240599.54244971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25513248.95899513,25513248.95899513,25513248.95899513,-12149048.931754207,-12149048.931754207,-12149048.931754207,13364200.027240923,74580615.96824354
1424,2013-11-25,0.5571205007824727,61258985.471131094,-30972638.306413855,-30972638.306413855,61258985.4711311,61258985.4711311,-17552939.47434502,75561846.82468292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18908651.73000353,-18908651.73000353,-18908651.73000353,-12063986.576410322,-12063986.576410322,-12063986.576410322,-30972638.30641385,30286347.164717242
1425,2013-11-26,0.5575117370892019,61301555.001259565,-28098882.98665999,-28098882.98665999,61301555.001259565,61301555.001259565,-14938997.536073739,85119940.07976279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16146065.878736451,-16146065.878736451,-16146065.878736451,-11952817.107923541,-11952817.107923541,-11952817.107923541,-28098882.986659992,33202672.014599573
1426,2013-11-27,0.5579029733959311,61344124.53138803,-32353575.501841053,-32353575.501841053,61344124.53138803,61344124.53138803,-23497575.936630674,73849770.45481078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20552432.729004703,-20552432.729004703,-20552432.729004703,-11801142.772836357,-11801142.772836357,-11801142.772836357,-32353575.50184106,28990549.02954697
1427,2013-11-28,0.5582942097026604,61386694.061516516,-27071399.637546577,-27071399.637546577,61386694.061516516,61386694.061516516,-16041841.926077304,80451729.93266536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15476419.072889445,-15476419.072889445,-15476419.072889445,-11594980.564657137,-11594980.564657137,-11594980.564657137,-27071399.637546584,34315294.42396993
1428,2013-11-29,0.5586854460093896,61429263.59164499,-4644014.33917489,-4644014.33917489,61429263.59164499,61429263.59164499,10811908.43005333,106540014.43298876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6677102.461666282,6677102.461666282,6677102.461666282,-11321116.800841175,-11321116.800841175,-11321116.800841175,-4644014.339174893,56785249.25247009
1429,2013-11-30,0.559076682316119,61471833.12177347,27925770.307493974,27925770.307493974,61471833.12177347,61471833.12177347,42562412.50352417,138412885.68348968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38893217.98997357,38893217.98997357,38893217.98997357,-10967447.682479588,-10967447.682479588,-10967447.682479588,27925770.307493977,89397603.42926744
1430,2013-12-01,0.5594679186228482,61514402.65190193,14989950.281085594,14989950.281085594,61514402.65190193,61514402.65190193,25315087.974370938,125937284.3111549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25513248.958971716,25513248.958971716,25513248.958971716,-10523298.677886123,-10523298.677886123,-10523298.677886123,14989950.281085594,76504352.93298753
1431,2013-12-02,0.5598591549295775,61556972.18203041,-28888367.79379105,-28888367.79379105,61556972.18203041,61556972.18203041,-16094073.95918711,85314063.71538503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18908651.729975257,-18908651.729975257,-18908651.729975257,-9979716.063815791,-9979716.063815791,-9979716.063815791,-28888367.79379105,32668604.38823936
1432,2013-12-03,0.5602503912363067,61599541.71215887,-25475790.451028273,-25475790.451028273,61599541.71215887,61599541.71215887,-16290541.959392415,89196284.71249154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16146065.878745366,-16146065.878745366,-16146065.878745366,-9329724.572282903,-9329724.572282903,-9329724.572282903,-25475790.45102827,36123751.2611306
1433,2013-12-04,0.560641627543036,61642111.24228736,-29120978.54084509,-29120978.54084509,61642111.24228736,61642111.24228736,-15542649.575836651,81252916.48447424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20552432.729017403,-20552432.729017403,-20552432.729017403,-8568545.811827691,-8568545.811827691,-8568545.811827691,-29120978.540845096,32521132.701442264
1434,2013-12-05,0.5610328638497653,61684680.77241583,-23170192.015606612,-23170192.015606612,61684680.77241583,61684680.77241583,-12850663.071281947,87091883.84561753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15476419.072930263,-15476419.072930263,-15476419.072930263,-7693772.942676355,-7693772.942676355,-7693772.942676355,-23170192.01560662,38514488.75680921
1435,2013-12-06,0.5614241001564946,61727250.30254431,-28395.506396191704,-28395.506396191704,61727250.30254431,61727250.30254431,7734138.24552417,109120154.7448728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6677102.461671556,6677102.461671556,6677102.461671556,-6705497.968067749,-6705497.968067749,-6705497.968067749,-28395.506396193057,61698854.79614812
1436,2013-12-07,0.5618153364632238,61769819.832672775,33286829.049101807,33286829.049101807,61769819.832672775,61769819.832672775,50587827.98794359,146126705.02589673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38893217.9899751,38893217.9899751,38893217.9899751,-5606388.940873294,-5606388.940873294,-5606388.940873294,33286829.049101807,95056648.88177457
1437,2013-12-08,0.562206572769953,61812389.36280125,21111533.602191344,21111533.602191344,61812389.36280125,61812389.36280125,32979094.844320275,131046835.83252417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25513248.959028654,25513248.959028654,25513248.959028654,-4401715.356837304,-4401715.356837304,-4401715.356837304,21111533.60219135,82923922.9649926
1438,2013-12-09,0.5625978090766823,61854958.89292973,-22007972.72538534,-22007972.72538534,61854958.89292973,61854958.89292973,-11360685.440638205,90262417.91163927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18908651.72999643,-18908651.72999643,-18908651.72999643,-3099320.995388905,-3099320.995388905,-3099320.995388905,-22007972.725385338,39846986.167544395
1439,2013-12-10,0.5629890453834115,61897528.4230582,-17855610.336546972,-17855610.336546972,61897528.4230582,61897528.4230582,-5070974.757658585,92090329.07760777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16146065.878740286,-16146065.878740286,-16146065.878740286,-1709544.4578066873,-1709544.4578066873,-1709544.4578066873,-17855610.336546972,44041918.086511225
1440,2013-12-11,0.5633802816901409,61940097.953186676,-20797521.3529324,-20797521.3529324,61940097.953186676,61940097.953186676,-7458892.3897300325,96057496.06973119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20552432.729016233,-20552432.729016233,-20552432.729016233,-245088.62391616817,-245088.62391616817,-245088.62391616817,-20797521.3529324,41142576.600254275
1441,2013-12-12,0.5637715179968701,61982667.48331514,-14197260.258933626,-14197260.258933626,61982667.48331514,61982667.48331514,-4779507.534706908,91637940.84936385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15476419.07290517,-15476419.07290517,-15476419.07290517,1279158.8139715437,1279158.8139715437,1279158.8139715437,-14197260.258933626,47785407.224381514
1442,2013-12-13,0.5641627543035994,62025237.01344362,9523453.153652638,9523453.153652638,62025237.01344362,62025237.01344362,22672153.871044707,115076313.7086449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6677102.461626892,6677102.461626892,6677102.461626892,2846350.6920257476,2846350.6920257476,2846350.6920257476,9523453.15365264,71548690.16709626
1443,2013-12-14,0.5645539906103286,62067806.54357209,43331165.705760725,43331165.705760725,62067806.54357209,62067806.54357209,53392202.20879986,153755731.11186436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38893217.98995266,38893217.98995266,38893217.98995266,4437947.715808063,4437947.715808063,4437947.715808063,43331165.705760725,105398972.24933282
1444,2013-12-15,0.564945226917058,62110376.07370058,31547272.132282212,31547272.132282212,62110376.07370058,62110376.07370058,46041947.51913481,141311633.1774111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25513248.95906026,25513248.95906026,25513248.95906026,6034023.173221953,6034023.173221953,6034023.173221953,31547272.132282212,93657648.20598279
1445,2013-12-16,0.5653364632237872,62152945.60382904,-11295052.007085674,-11295052.007085674,62152945.60382904,62152945.60382904,4611492.0135850925,101312266.8960062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18908651.730017606,-18908651.730017606,-18908651.730017606,7613599.722931935,7613599.722931935,7613599.722931935,-11295052.00708567,50857893.596743375
1446,2013-12-17,0.5657276995305164,62195515.13395751,-6991053.492125109,-6991053.492125109,62195515.13395751,62195515.13395751,2105483.5980656063,104149305.24069759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16146065.878735214,-16146065.878735214,-16146065.878735214,9155012.38661011,9155012.38661011,9155012.38661011,-6991053.492125105,55204461.64183241
1447,2013-12-18,0.5661189358372457,62238084.66408599,-9916141.330109626,-9916141.330109626,62238084.66408599,62238084.66408599,5262867.910172311,102481143.18428497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20552432.729015063,-20552432.729015063,-20552432.729015063,10636291.398905445,10636291.398905445,10636291.398905445,-9916141.330109619,52321943.33397637
1448,2013-12-19,0.5665101721439749,62280654.194214456,-3440860.871984059,-3440860.871984059,62280654.194214456,62280654.194214456,11409899.445900368,108989430.4272578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15476419.072920853,-15476419.072920853,-15476419.072920853,12035558.200936792,12035558.200936792,12035558.200936792,-3440860.871984061,58839793.3222304
1449,2013-12-20,0.5669014084507042,62323223.724342935,20008530.067314565,20008530.067314565,62323223.724342935,62323223.724342935,28724270.61399795,130971858.44033387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6677102.461663597,6677102.461663597,6677102.461663597,13331427.60565096,13331427.60565096,13331427.60565096,20008530.067314558,82331753.79165749
1450,2013-12-21,0.5672926447574335,62365793.2544714,53396627.00902161,53396627.00902161,62365793.2544714,62365793.2544714,67651636.51442829,165836809.80444843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38893217.9899857,38893217.9899857,38893217.9899857,14503409.01903591,14503409.01903591,14503409.01903591,53396627.00902161,115762420.263493
1451,2013-12-22,0.5676838810641628,62408362.784599885,41045548.5303997,41045548.5303997,62408362.784599885,62408362.784599885,54602224.70522814,155007297.8823829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25513248.959062178,25513248.959062178,25513248.959062178,15532299.571337532,15532299.571337532,15532299.571337532,41045548.53039971,103453911.3149996
1452,2013-12-23,0.568075117370892,62450932.31472836,-2508089.633338986,-2508089.633338986,62450932.31472836,62450932.31472836,7377552.2606119765,108130197.08315359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18908651.73002464,-18908651.73002464,-18908651.73002464,16400562.096685655,16400562.096685655,16400562.096685655,-2508089.633338984,59942842.68138938
1453,2013-12-24,0.5684663536776213,62493501.844856836,76120740.91494916,76120740.91494916,62493501.844856836,62493501.844856836,86155496.48985659,184862087.52766833,75174125.69722852,75174125.69722852,75174125.69722852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16146065.878744137,-16146065.878744137,-16146065.878744137,17092681.096464764,17092681.096464764,17092681.096464764,76120740.91494915,138614242.75980598
