InsertDate,BoxOffice,ServicePrice,ShowCount,AudienceCount,BoxOfficeMoM
2017-03-17,61526783.05,,226746,1730104,72.2
2017-03-16,35729891.77,2782452.87,236746,1212117,-2.23
2017-03-15,36543870.14,2888485.25,238098,1256769,-13.04
2017-03-14,42022618.02,3372022.16,240500,1447683,2.16
2017-03-13,41136000.06,3368740.16,241700,1411713,-66.32
2017-03-12,122151157.2,9382289.22,262642,4128727,-23.42
2017-03-11,159507124.61,11770026.71,264273,5384902,82.53
2017-03-10,87384733.23,6334275.76,255556,3012096,68.84
2017-03-09,51754645.41,3760122.18,241030,1761357,-51.98
2017-03-08,107777146.32,7199802.36,243198,3684404,65.43
2017-03-07,65148957.91,5270426.56,241992,2213758,-6.66
2017-03-06,69799926.21,5845838.18,243246,2363379,-63.22
2017-03-05,189751824.83,14808264.7,262689,6273509,-23.1
2017-03-04,246745937.4,18648176.78,264751,8114400,53.74
2017-03-03,160496359.12,12250615.73,255594,5367270,186.44
2017-03-02,56031671.05,4068073.18,250914,1738886,-6.18
2017-03-01,59721928.56,4470993.53,247273,1847382,-21.1
2017-02-28,75691019.45,5440549.76,249694,2359249,-14.32
2017-02-27,88336704.56,6534633.03,252806,2732102,-63.51
2017-02-26,242067375.41,17896409.87,272940,7403314,-27.76
2017-02-25,335109185.27,24089564.22,275608,10259434,25.38
2017-02-24,267273996.86,19102669.61,266241,8339799,279.45
2017-02-23,70437942.88,4951003.87,253352,2209551,25.37
2017-02-22,56185796.68,3949715.08,245526,1760223,-5.63
2017-02-21,59535449.66,4219712.2,246665,1855247,-4.72
2017-02-20,62483838.78,4571661.73,248714,1962911,-59.53
2017-02-19,154391751.7,10999727.93,266104,4751720,-17.61
2017-02-18,187399258.05,12949431.8,267625,5758883,59.26
2017-02-17,117669346.4,8158463.03,260305,3653578,29.7
2017-02-16,90720984.31,6477753.81,256505,2795572,-14.56
2017-02-15,106184451.65,7770345.16,259354,3281900,-71.01
2017-02-14,366333186.52,26701109.17,278418,11098819,188.64
2017-02-13,126917982.08,8737198.73,266818,3746723,-45.81
2017-02-12,234216932.19,15654856.81,279793,6888335,-26.91
2017-02-11,320442812.61,20729547.03,282394,9494855,24.33
2017-02-10,257735707.55,17361635.83,279567,7772368,78.24
2017-02-09,144597287.64,9324659.34,275981,4268440,-4.83
2017-02-08,151932462.05,9675921.82,274484,4477845,-13.96
2017-02-07,176590200.12,11131749.8,276785,5210861,-13.69
2017-02-06,204592099.19,13154291.89,280199,6001039,-37.17
2017-02-05,325649360.52,21638058.2,287744,9380767,4.13
2017-02-04,312724192.09,20756647.59,288446,9056575,-15.9
2017-02-03,371842020.81,24669241.44,294222,10782860,-13.89
2017-02-02,431811141.15,26988968.01,300788,12178871,-4.86
2017-02-01,453881173.48,28620152.47,304418,12776547,-4.18
2017-01-31,473673527.63,28708686.89,306528,13254796,-8.12
2017-01-30,515512613.72,30874519.11,310514,14353969,-7.34
2017-01-29,556372150.79,30428308.66,313227,15472315,-27.48
2017-01-28,767244327.97,42138935.87,318310,21387168,1719.16
2017-01-27,42175739.5,2340165.93,118441,1236125,-21.23
2017-01-26,53542587.89,3600728.03,230878,1726254,-7.77
2017-01-25,58052950.89,3944319.31,232921,1888531,1.28
2017-01-24,57320044.71,3913402.25,231312,1877352,1.4
2017-01-23,56530574.61,3923352.23,229387,1841554,-13.4
2017-01-22,65281349.54,4439608.91,239061,2097794,-28.55
2017-01-21,91370732.29,6140606.21,243491,2890713,34.96
2017-01-20,67703516.82,4715381.56,233674,2210155,21.13
2017-01-19,55892434.75,3649928.39,226568,1776696,-3.46
2017-01-18,57895756.07,3782512.54,226860,1841843,-3.92
2017-01-17,60259135.82,3930055.41,226994,1923826,-2.75
2017-01-16,61960265.09,4060916.9,227698,1964834,-49.94
2017-01-15,123764179.78,7831365.69,245110,3818421,-10.59
2017-01-14,138423021.64,8793367.42,247347,4243930,41.31
2017-01-13,97958220.1,6226322.12,239793,3070837,64.49
2017-01-12,59553597.41,3768512.8,215572,1884614,1.18
2017-01-11,58858315.2,3823556.29,213751,1871426,1.37
2017-01-10,58063887.38,3788656.97,214044,1838250,-0.86
2017-01-09,58564791.56,3937099.07,215237,1838629,-55.53
2017-01-08,131705989.66,8698822.53,234296,4015719,-17.19
2017-01-07,159049682.01,9702566.12,235956,4805759,39.71
2017-01-06,113843557.63,6043990.94,223756,3471546,91.55
2017-01-05,59433215.46,3640175.41,223394,1862197,2.64
2017-01-04,57903943.33,3677696.74,221537,1821997,-11.56
2017-01-03,65473971.05,4223011.34,224809,2044655,-56.39
2017-01-02,150119409.89,9276402.48,249662,4631644,-40.7
2017-01-01,253143833.54,14652743.22,255703,7795290,-1.41
2016-12-31,256771339.98,,256892,7953210,81.77
2016-12-30,141260575.55,,238931,4396757,76.34
2016-12-29,80108153.23,,222957,2405570,5.97
2016-12-28,75592785.29,,211720,2207513,-7.08
2016-12-27,81349553.09,,211432,2371865,-7.69
2016-12-26,88125996.2,,213146,2563838,-66.4
2016-12-25,262277390.31,,235467,7580214,-16.65
2016-12-24,314652129.45,,240370,9081371,75.04
2016-12-23,179756257.3,,225797,5224734,148.64
2016-12-22,72295243.89,,217803,2194008,-1.87
2016-12-21,73670851.94,,214952,2250542,-10.51
2016-12-20,82324692.2,,214969,2480112,-4.65
2016-12-19,86337442.86,,216107,2614288,-58.22
2016-12-18,206662478.35,,236307,6204780,-18.39
2016-12-17,253226306.36,,238287,7590932,42.35
2016-12-16,177895498.91,,231434,5365163,102.1
2016-12-15,88023110.39,,212102,2704443,68.52
2016-12-14,52233766.94,,209142,1711226,-5.75
2016-12-13,55421687.47,,210203,1829314,-11.21
2016-12-12,62415647.7,,212571,2072867,-59.65
2016-12-11,154696766.31,,230791,5072756,-20.24
2016-12-10,193945032.44,,232419,6438872,81.29
2016-12-09,106982681.25,,225981,3577608,62.99
2016-12-08,65637392.42,,208009,2149087,6.29
2016-12-07,61751670.48,,212572,1990934,-9.52
2016-12-06,68249405.3,,211930,2222872,-6.21
2016-12-05,72769088.83,,212888,2386840,-64.3
2016-12-04,203817973.87,,233070,6632092,-22.43
2016-12-03,262769960.68,,235227,8589092,57.92
2016-12-02,166398991.32,,229981,5520200,215.2
2016-12-01,52791713.41,,200517,1627153,-5.54
2016-11-30,55889648.15,,198088,1743712,1.27
2016-11-29,55187106.51,,199702,1685355,-5.77
2016-11-28,58564912.93,,201216,1787308,-65.15
2016-11-27,168044505.81,,218546,5077711,-16.48
2016-11-26,201196340.76,,220792,6089921,56.0
2016-11-25,128970255.75,,220210,4025200,215.0
2016-11-24,40942868.34,,198548,1249439,-0.88
2016-11-23,41307772.37,,195770,1272379,-6.26
2016-11-22,44064121.89,,196489,1359065,-7.71
2016-11-21,47743451.57,,197516,1478860,-62.18
2016-11-20,126251638.1,,214630,3873805,-20.75
2016-11-19,159299042.71,,215936,4885853,40.1
2016-11-18,113707015.37,,210683,3578181,169.09
2016-11-17,42256308.24,,208139,1321754,-3.81
2016-11-16,43927862.11,,206444,1389828,-4.66
2016-11-15,46073167.46,,206991,1492403,8.07
2016-11-14,42631437.39,,206780,1322811,-64.29
2016-11-13,119386109.9,,223652,3664123,-21.57
2016-11-12,152228754.83,,225363,4676460,39.92
2016-11-11,108798798.92,,218537,3477638,158.99
2016-11-10,42008984.62,,211545,1303831,-8.63
2016-11-09,45974349.0,,207897,1424375,-8.78
2016-11-08,50398275.53,,209114,1561561,-8.23
2016-11-07,54920455.33,,209796,1681687,-62.36
2016-11-06,145911952.37,,229495,4399511,-17.97
2016-11-05,177878392.93,,231191,5348481,48.65
2016-11-04,119659595.96,,225403,3660876,215.67
2016-11-03,37906253.22,,208900,1242153,4.84
2016-11-02,36155650.86,,207180,1210782,-6.93
2016-11-01,38847553.19,,208956,1290599,-6.17
2016-10-31,41400164.1,,209758,1376154,-58.21
2016-10-30,99073674.64,,226633,3233672,-17.11
2016-10-29,119524864.98,,228068,3902183,61.42
2016-10-28,74047092.42,,220379,2472513,98.76
2016-10-27,37255395.96,,209516,1189766,-5.36
2016-10-26,39363941.98,,208393,1261167,-10.02
2016-10-25,43748343.52,,209455,1402557,-6.51
2016-10-24,46795365.77,,211592,1492365,-60.23
2016-10-23,117679105.1,,230283,3722439,-19.12
2016-10-22,145505474.81,,232569,4602048,40.6
2016-10-21,103489442.12,,225174,3335884,100.31
2016-10-20,51664284.27,,204082,1648048,35.08
2016-10-19,38247806.52,,199925,1237447,-5.91
2016-10-18,40649544.37,,200646,1320552,-7.2
2016-10-17,43802212.93,,202910,1413389,-63.19
2016-10-16,118982227.37,,220900,3796059,-20.23
2016-10-15,149156414.02,,222483,4769219,58.81
2016-10-14,93923637.55,,216118,3058189,83.89
2016-10-13,51074900.55,,200262,1654970,-8.86
2016-10-12,56040138.68,,200241,1819476,-7.11
2016-10-11,60330216.63,,201438,1970361,-12.1
2016-10-10,68637762.77,,203486,2221444,-26.32
2016-10-09,93150872.6,,207457,3008834,-2.94
2016-10-08,95969766.95,,210089,3102416,-42.97
2016-10-07,168282733.18,,230148,5428930,-18.55
2016-10-06,206603713.78,,232532,6688229,-2.93
2016-10-05,212843924.91,,233913,6928008,-3.99
2016-10-04,221696210.07,,235845,7222716,-7.29
2016-10-03,239137725.26,,237189,7705461,-7.97
2016-10-02,259858490.85,,237895,8331920,-8.02
2016-10-01,282515680.83,,238078,8927811,48.64
2016-09-30,190067167.64,,219904,6008657,93.05
2016-09-29,98454377.82,,218226,3100650,217.66
2016-09-28,30993561.76,,218606,996926,3.76
2016-09-27,29869696.93,,218907,974620,-2.9
2016-09-26,30760833.62,,219976,996064,-62.45
2016-09-25,81913025.4,,237113,2628709,-14.94
2016-09-24,96302675.84,,238724,3102274,82.61
2016-09-23,52737626.3,,228226,1737913,45.21
2016-09-22,36316932.28,,216699,1173278,-8.19
2016-09-21,39557865.32,,217854,1283845,-6.96
2016-09-20,42515091.11,,219740,1382696,-7.15
2016-09-19,45788687.53,,218969,1469130,-24.98
2016-09-18,61032868.48,,224903,1938277,-50.42
2016-09-17,123093663.6,,243009,3880467,-31.85
2016-09-16,180614430.38,,245139,5697054,-13.66
2016-09-15,209189010.09,,245143,6580812,108.65
2016-09-14,100258869.83,,221611,3195019,224.67
2016-09-13,30879795.19,,214585,1001372,-5.06
2016-09-12,32526873.68,,214938,1051209,-61.91
2016-09-11,85385931.86,,234395,2733628,-16.91
2016-09-10,102758288.4,,234845,3282675,72.54
2016-09-09,59554522.9,,223163,1926461,94.84
2016-09-08,30565164.91,,195544,962292,-10.52
2016-09-07,34159820.05,,195595,1077193,-10.8
2016-09-06,38297285.73,,196455,1208587,-8.39
2016-09-05,41803904.68,,198058,1309939,-63.49
2016-09-04,114506643.89,,212533,3509953,-20.3
2016-09-03,143679673.27,,213550,4361611,49.58
2016-09-02,96056436.5,,206436,2945775,143.4
2016-09-01,39464793.91,,211332,1207412,-25.18
2016-08-31,52749123.23,,212061,1695207,-16.49
2016-08-30,63164775.48,,213446,2038085,-6.88
2016-08-29,67830635.84,,214715,2180826,-52.88
2016-08-28,143960635.4,,225403,4490754,-12.44
2016-08-27,164413121.15,,227924,5079343,45.65
2016-08-26,112883340.32,,224934,3575460,15.0
2016-08-25,98159020.77,,215479,3078596,-15.93
2016-08-24,116758329.23,,216131,3641493,-25.45
2016-08-23,156623769.18,,217181,4908027,101.31
2016-08-22,77800788.27,,222812,2497472,-45.38
2016-08-21,142444608.15,,228245,4504442,-8.01
2016-08-20,154852600.91,,229614,4899847,30.37
2016-08-19,118775008.02,,224655,3879752,41.57
2016-08-18,83896632.95,,215119,2687496,-1.05
2016-08-17,84790273.13,,215582,2723024,-10.81
2016-08-16,95071909.96,,215520,3051295,-8.17
2016-08-15,103525122.0,,216281,3307595,-47.52
2016-08-14,197257992.44,,228041,6136615,-6.18
2016-08-13,210253173.23,,229883,6504457,17.12
2016-08-12,179515199.67,,226132,5668839,57.8
2016-08-11,113761229.5,,217043,3691094,30.6
2016-08-10,87106427.84,,217390,2645326,-66.12
2016-08-09,257102711.35,,225009,7868141,137.63
2016-08-08,108193418.6,,217201,3255987,-49.12
2016-08-07,212634262.54,,228352,6258891,-12.75
2016-08-06,243693296.55,,230778,7107568,-1.31
2016-08-05,246927695.35,,228981,7431235,139.73
2016-08-04,103004497.62,,224283,3074215,24.34
2016-08-03,82841963.03,,221177,2539135,-16.18
2016-08-02,98839017.25,,220383,3002969,27.78
2016-08-01,77351378.25,,215364,2337827,-52.88
2016-07-31,164160678.29,,225973,4903412,-6.21
2016-07-30,175025553.47,,227514,5217063,16.26
2016-07-29,150544567.06,,223144,4545302,94.26
2016-07-28,77495732.67,,213279,2351585,-5.34
2016-07-27,81864440.73,,211221,2495549,-7.86
2016-07-26,88850279.08,,210910,2699749,-7.03
2016-07-25,95572750.53,,212368,2889447,-50.5
2016-07-24,193074242.63,,223564,5739200,-5.25
2016-07-23,203765000.56,,225143,6015858,29.23
2016-07-22,157678084.1,,223060,4775922,5.82
2016-07-21,149004901.55,,214900,4436778,63.99
2016-07-20,90864741.4,,213898,2798488,-15.83
2016-07-19,107953864.63,,213009,3318111,20.32
2016-07-18,89722666.96,,215722,2798747,-50.7
2016-07-17,181979333.0,,226606,5568748,-4.56
2016-07-16,190677362.47,,228020,5840651,34.9
2016-07-15,141346681.18,,225126,4469826,38.68
2016-07-14,101924407.04,,214827,3050745,-6.82
2016-07-13,109384540.96,,213796,3272424,-10.44
2016-07-12,122141471.75,,214414,3674140,-5.56
2016-07-11,129329333.25,,216127,3876361,-49.6
2016-07-10,256622500.73,,229165,7585530,-8.92
2016-07-09,281760334.61,,230905,8327968,1.87
2016-07-08,276586071.46,,227237,8503813,224.37
2016-07-07,85268384.53,,206181,2611904,2.33
2016-07-06,83323638.27,,201783,2550709,-4.62
2016-07-05,87362232.14,,202555,2679383,-6.78
2016-07-04,93718499.99,,203713,2864401,-51.18
2016-07-03,191975436.3,,215382,5727153,-13.17
2016-07-02,221089094.18,,217115,6564806,65.44
2016-07-01,133633154.68,,211121,4044722,30.6
2016-06-30,102319295.6,,196054,3181410,16.49
2016-06-29,87833313.06,,191743,2671701,-4.13
2016-06-28,91619914.96,,192141,2783810,-5.06
2016-06-27,96498646.49,,193505,2923355,-53.99
2016-06-26,209743714.87,,207231,6188042,-15.24
2016-06-25,247454783.8,,208892,7281967,25.52
2016-06-24,197137592.97,,200942,5930879,307.89
2016-06-23,48330903.04,,191937,1418249,23.07
2016-06-22,39272090.23,,185621,1153259,-8.15
2016-06-21,42755436.34,,186746,1255110,-6.11
2016-06-20,45537120.85,,188753,1323113,-64.44
2016-06-19,128056072.73,,204495,3663711,-15.42
2016-06-18,151409377.58,,206412,4324008,76.42
2016-06-17,85822218.63,,198990,2472363,67.62
2016-06-16,51201727.81,,177243,1434839,-6.97
2016-06-15,55036907.34,,177495,1552115,-8.45
2016-06-14,60119597.72,,178769,1693915,-11.32
2016-06-13,67795018.92,,180090,1912916,-32.48
2016-06-12,100408563.37,,186027,2786194,-47.22
2016-06-11,190226581.79,,198839,5230521,-33.56
2016-06-10,286316317.42,,201175,7970573,-22.63
2016-06-09,370055504.51,,200874,10327615,31.0
2016-06-08,282478513.01,,187920,7812640,173.01
2016-06-07,103469549.67,,184975,2860631,66.99
2016-06-06,61960410.83,,174622,1832152,-59.87
2016-06-05,154405576.86,,189072,4481948,-20.5
2016-06-04,194210380.34,,190629,5603510,48.39
2016-06-03,130879212.9,,180660,3812723,267.77
2016-06-02,35586909.92,,192500,1068876,-76.06
2016-06-01,148639064.7,,205197,4731159,241.92
2016-05-31,43471313.78,,186794,1379501,21.59
2016-05-30,35751151.62,,186998,1121127,-69.84
2016-05-29,118520147.92,,203679,3666786,-19.67
2016-05-28,147541871.83,,205053,4551179,81.98
2016-05-27,81074998.59,,194534,2506335,153.98
2016-05-26,31922280.54,,187202,1015330,-2.95
2016-05-25,32893986.84,,186750,1056545,-8.27
2016-05-24,35859799.2,,188211,1155214,-6.78
2016-05-23,38467147.86,,189699,1236792,-69.62
2016-05-22,126624437.8,,206975,4001692,-19.81
2016-05-21,157903711.79,,209641,4997447,16.06
2016-05-20,136050287.04,,201117,4424036,299.53
2016-05-19,34052963.49,,171506,1072181,-5.96
2016-05-18,36209892.1,,169692,1136548,-9.82
2016-05-17,40154987.19,,169989,1266855,-7.77
2016-05-16,43538993.26,,170593,1357131,-64.24
2016-05-15,121746246.05,,185892,3697948,-23.0
2016-05-14,158107743.96,,187368,4751257,79.89
2016-05-13,87892604.89,,178340,2680106,61.49
2016-05-12,54426099.45,,167575,1659719,-4.79
2016-05-11,57165642.44,,165296,1667744,-16.21
2016-05-10,68221089.11,,165662,1998025,-13.37
2016-05-09,78747235.7,,166786,2293399,-65.68
2016-05-08,229426381.46,,180808,6642163,-24.22
2016-05-07,302746170.77,,182901,8762364,42.11
2016-05-06,213038707.44,,175183,6223754,211.28
2016-05-05,68440348.71,,188617,2045582,8.22
2016-05-04,63241345.42,,184596,1933644,-6.57
2016-05-03,67690683.57,,187473,2082816,-60.92
2016-05-02,173202143.75,,208746,5297437,-32.2
2016-05-01,255457506.28,,210839,7780194,11.36
2016-04-30,229390627.33,,210753,7059217,33.63
2016-04-29,171659591.72,,195950,5359471,305.01
2016-04-28,42384032.76,,188405,1329761,-3.12
2016-04-27,43750016.46,,187624,1377802,-8.67
2016-04-26,47901975.02,,188358,1514796,-4.78
2016-04-25,50305639.56,,189343,1584621,-64.42
2016-04-24,141376297.7,,205791,4357862,-17.23
2016-04-23,170808464.59,,207036,5274431,53.85
2016-04-22,111021001.6,,197682,3522478,137.56
2016-04-21,46734199.52,,192676,1454778,-3.07
2016-04-20,48212669.62,,191625,1505752,-8.4
2016-04-19,52631253.81,,192312,1641702,-5.31
2016-04-18,55584084.11,,193570,1729134,-64.43
2016-04-17,156288590.42,,210726,4790620,-17.97
2016-04-16,190537345.09,,212316,5835868,60.85
2016-04-15,118459396.39,,203196,3691405,159.65
2016-04-14,45622262.08,,193376,1467157,6.73
2016-04-13,42743903.83,,192625,1356345,-8.57
2016-04-12,46750517.89,,193592,1489957,-6.2
2016-04-11,49838823.35,,194692,1581675,-58.65
2016-04-10,120530487.99,,210131,3739985,-17.9
2016-04-09,146803684.28,,211464,4577160,54.57
2016-04-08,94977477.48,,201748,3044543,100.02
2016-04-07,47482861.58,,192736,1507052,-6.54
2016-04-06,50804903.51,,192656,1612972,-11.4
2016-04-05,57339463.16,,194665,1831774,-64.03
2016-04-04,159408045.18,,210083,4982032,-28.97
2016-04-03,224418097.7,,213988,6986393,10.87
2016-04-02,202418136.04,,215717,6282016,39.76
2016-04-01,144835982.42,,205364,4577264,240.53
2016-03-31,42531908.14,,165300,1288781,-1.92
2016-03-30,43364151.28,,163570,1314421,-9.24
2016-03-29,47780589.63,,163910,1440902,-8.43
2016-03-28,52181122.68,,164418,1557869,-68.29
2016-03-27,164543871.1,,177722,4890702,-27.06
2016-03-26,225581282.4,,178776,6682240,40.46
2016-03-25,160606725.34,,171487,4802312,206.28
2016-03-24,52437409.01,,174629,1615831,5.85
2016-03-23,49538919.45,,171378,1571736,-10.18
2016-03-22,55151242.86,,172258,1761895,-6.34
2016-03-21,58887114.07,,173146,1877062,-66.83
2016-03-20,177521130.53,,186343,5528985,-22.3
2016-03-19,228476817.19,,187270,7129517,65.52
2016-03-18,138032025.46,,178824,4465895,132.84
2016-03-17,59283074.25,,185406,1753769,-7.37
2016-03-16,63998331.88,,183744,1906447,-9.33
2016-03-15,70585624.99,,184687,2104582,-12.12
2016-03-14,80316265.73,,185514,2375983,-65.36
2016-03-13,231851715.53,,199700,6746513,-15.52
2016-03-12,274429493.32,,200822,7987792,84.24
2016-03-11,148951707.22,,192459,4408817,77.08
2016-03-10,84117364.63,,192642,2424298,-7.84
2016-03-09,91274801.58,,191910,2621543,-46.31
2016-03-08,170005684.74,,195360,4864527,64.16
2016-03-07,103560876.21,,192814,2893286,-55.41
2016-03-06,232230450.18,,207341,6311087,-19.03
2016-03-05,286814118.0,,208043,7682080,48.44
2016-03-04,193219593.97,,199406,5030228,310.7
2016-03-03,47046385.54,,195882,1337541,5.38
2016-03-02,44646074.59,,194557,1313685,-9.94
2016-03-01,49572183.56,,195884,1459723,-13.72
2016-02-29,57458087.6,,196056,1685426,-59.61
2016-02-28,142258662.5,,212460,4147497,-18.96
2016-02-27,175545053.34,,213455,5121925,55.86
2016-02-26,112627252.07,,205401,3334188,31.4
2016-02-25,85714896.24,,201765,2475861,-12.11
2016-02-24,97526665.52,,202945,2815608,-14.3
2016-02-23,113796379.65,,205843,3314506,-35.14
2016-02-22,175457830.04,,212250,5043441,-31.75
2016-02-21,257070253.24,,219619,7274965,-10.92
2016-02-20,288599521.79,,220799,8106034,24.76
2016-02-19,231318777.11,,216473,6580939,9.66
2016-02-18,210940389.31,,211995,6064173,-6.74
2016-02-17,226176967.02,,209005,6381071,-14.12
2016-02-16,263357472.68,,210004,7436150,-14.19
2016-02-15,306919105.45,,211825,8606407,-49.21
2016-02-14,604253127.17,,221896,16483793,38.74
2016-02-13,435519036.53,,224308,11898941,-4.32
2016-02-12,455170448.4,,225183,12483575,-4.34
2016-02-11,475814268.55,,225811,13097896,-6.66
2016-02-10,509777034.62,,227931,13978238,-3.31
2016-02-09,527224010.09,,228253,14485503,-18.52
2016-02-08,647031673.94,,229241,17701626,1627.68
2016-02-07,37450873.52,,90442,1059512,-44.73
2016-02-06,67757541.9,,191788,1993655,-7.21
2016-02-05,73019102.75,,192318,2181283,-0.85
2016-02-04,73646449.96,,191346,2213842,-2.58
2016-02-03,75594897.79,,192019,2277892,-4.69
2016-02-02,79315728.83,,191946,2392959,-1.45
2016-02-01,80484100.8,,192615,2401344,-43.94
2016-01-31,143566325.52,,201458,4117355,-15.76
2016-01-30,170423425.32,,203203,4859903,22.94
2016-01-29,138624749.49,,197274,4038432,178.62
2016-01-28,49754364.72,,173209,1607732,-4.31
2016-01-27,51995662.03,,172582,1709602,-4.78
2016-01-26,54608180.02,,172964,1801579,4.94
2016-01-25,52035426.75,,170748,1663150,-47.46
2016-01-24,99033043.6,,181922,3054291,-28.06
2016-01-23,137653929.45,,187377,4140873,87.02
2016-01-22,73603115.05,,176191,2313958,18.77
2016-01-21,61971976.5,,169990,1972384,-3.38
2016-01-20,64137201.68,,169658,2030670,-4.77
2016-01-19,67347995.87,,170289,2140049,-0.47
2016-01-18,67668902.5,,171181,2129029,-58.43
2016-01-17,162793708.67,,188281,4909591,-21.31
2016-01-16,206869839.55,,190414,6223765,60.88
2016-01-15,128588307.96,,177864,3955801,77.12
2016-01-14,72598054.15,,158786,2200432,10.14
2016-01-13,65914240.56,,152403,1954528,-10.35
2016-01-12,73520645.64,,152893,2174865,-9.81
2016-01-11,81518602.41,,153619,2364983,-61.69
2016-01-10,212762082.26,,167299,6042418,-23.17
2016-01-09,276917322.34,,168628,7829573,144.84
2016-01-08,113103316.16,,165014,3445435,48.12
2016-01-07,76359874.78,,159649,2415068,-7.37
2016-01-06,82433711.58,,159512,2630442,-12.85
2016-01-05,94593279.17,,160319,3061561,-14.09
2016-01-04,110105716.13,,161330,3567086,-46.7
2016-01-03,206588536.92,,177102,6283501,-32.24
2016-01-02,304873046.16,,180777,9316323,-13.13
2016-01-01,350959031.77,,184391,10796389,34.93
2015-12-31,260102119.94,,170175,8188995,119.44
2015-12-30,118531694.46,,156243,3647274,1.05
2015-12-29,117301371.54,,155035,3635755,-7.03
2015-12-28,126171696.28,,155601,3902219,-53.21
2015-12-27,269636486.19,,168027,8251367,-17.26
2015-12-26,325885225.58,,171097,10021065,10.47
2015-12-25,295002459.69,,168234,9086308,1.49
2015-12-24,290671819.12,,170375,9066052,197.5
2015-12-23,97705568.36,,165577,2856229,-5.12
2015-12-22,102981693.01,,161825,2998625,-13.43
2015-12-21,118955571.09,,162541,3440040,-53.87
2015-12-20,257851198.15,,176212,7454788,-13.24
2015-12-19,297199000.25,,177888,8697832,36.39
2015-12-18,217901199.97,,169014,6511990,457.14
2015-12-17,39110540.62,,159612,1167762,13.51
2015-12-16,34456152.3,,155979,1058913,-13.36
2015-12-15,39770131.82,,156233,1230055,0.57
2015-12-14,39543968.72,,156981,1213437,-69.29
2015-12-13,128763620.02,,176456,4103270,-22.59
2015-12-12,166348148.63,,177738,5363653,153.95
2015-12-11,65505397.94,,162996,1995068,35.66
2015-12-10,48287767.96,,160218,1434982,3.44
2015-12-09,46682503.81,,160063,1385317,-8.42
2015-12-08,50976140.78,,160764,1549072,-0.49
2015-12-07,51228917.03,,161918,1561126,-64.3
2015-12-06,143510694.96,,176515,4341864,-18.34
2015-12-05,175737541.82,,177896,5328846,63.19
2015-12-04,107690887.09,,169486,3287262,69.44
2015-12-03,63555261.92,,152454,1918313,26.46
2015-12-02,50257952.86,,146193,1491659,-9.15
2015-12-01,55319002.46,,146410,1641964,-8.47
2015-11-30,60438029.1,,144898,1826619,-58.15
2015-11-29,144424015.05,,156650,4295175,-19.42
2015-11-28,179223160.86,,157595,5337396,65.81
2015-11-27,108091053.56,,151016,3228178,61.2
2015-11-26,67054685.39,,141938,2035007,-21.91
2015-11-25,85867608.25,,142524,2590916,50.93
2015-11-24,56890631.17,,152729,1837289,3.59
2015-11-23,54920833.39,,148532,1781295,-58.22
2015-11-22,131439315.66,,161609,4197381,-18.83
2015-11-21,161938938.74,,162620,5135087,53.32
2015-11-20,105620347.74,,155641,3368983,87.03
2015-11-19,56473090.89,,142005,1875239,27.12
2015-11-18,44425922.71,,141368,1425106,-6.46
2015-11-17,47494596.07,,142045,1535424,-9.67
2015-11-16,52576828.97,,142798,1689469,-62.0
2015-11-15,138345572.32,,154616,4379574,-22.38
2015-11-14,178229759.46,,155923,5656302,44.75
2015-11-13,123126456.37,,148585,3988898,180.98
2015-11-12,43819914.91,,158846,1356010,-33.43
2015-11-11,65828916.46,,158024,2109832,54.26
2015-11-10,42673153.79,,153157,1331497,-6.6
2015-11-09,45687267.19,,153997,1416558,-62.84
2015-11-08,122936162.75,,168288,3723450,-18.47
2015-11-07,150793616.08,,169286,4586780,65.99
2015-11-06,90847273.77,,160574,2809070,86.33
2015-11-05,48757374.78,,150328,1439962,-12.69
2015-11-04,55841857.15,,150452,1664904,19.71
2015-11-03,46647545.66,,156035,1397325,19.9
2015-11-02,38906568.37,,158276,1179531,-65.39
2015-11-01,112414651.74,,171715,3386193,-23.81
2015-10-31,147539178.77,,173072,4469172,76.83
2015-10-30,83436521.52,,163939,2557447,117.92
2015-10-29,38287757.77,,160673,1149010,-7.65
2015-10-28,41458109.9,,161140,1252089,-9.45
2015-10-27,45783330.64,,161958,1390667,8.18
2015-10-26,42320349.74,,158921,1277083,-67.82
2015-10-25,131519939.26,,172621,3945355,-20.83
2015-10-24,166113414.91,,174070,4990925,72.53
2015-10-23,96282376.77,,166323,2936587,79.88
2015-10-22,53525346.82,,156350,1583427,-4.8
2015-10-21,56225803.24,,157340,1668159,-10.48
2015-10-20,62807442.76,,157690,1870442,-7.13
2015-10-19,67629954.2,,158515,1993847,-62.45
2015-10-18,180118878.37,,170451,5275685,-19.16
2015-10-17,222802718.16,,170523,6489209,56.26
2015-10-16,142583566.46,,163743,4181720,133.12
2015-10-15,61163681.22,,159844,1828937,0.89
2015-10-14,60626582.24,,157437,1834692,-9.24
2015-10-13,66795219.3,,158231,2038301,-3.11
2015-10-12,68941833.62,,159057,2081025,-61.97
2015-10-11,181302612.48,,169818,5418175,30.99
2015-10-10,138413667.37,,163828,4162090,45.2
2015-10-09,95328193.5,,161514,2875037,-2.98
2015-10-08,98257421.97,,163173,2985818,-55.99
2015-10-07,223259577.86,,176288,6913393,-16.98
2015-10-06,268920573.02,,177787,8295436,4.71
2015-10-05,256836209.21,,177177,7893229,1.56
