Irank,EnMovieID,MovieName,BoxOffice,ShowCount,AudienceCount,AvgBoxOffice,ServicePrice
3560,638305,小角色,34954.0,1634,1245,28,
3561,615514,空巢里的孩子,34775.0,28,1359,25,
3562,595614,让爱绽放,34752.0,242,1574,22,
3563,609362,拐杖,34722.0,199,1625,21,
3564,560617,秋雨,34649.0,16,722,47,
3565,642030,龙凤呈祥,34165.0,97,1635,20,
3566,527988,隐秘日程,34055.0,152,1394,24,
3567,629118,金蝴蝶梦,33795.0,10,1185,28,0.0
3568,594166,乡村不寂寞,33674.0,14,841,40,
3569,588615,大明宫传奇,33539.0,319,1137,29,
3570,608256,行歌坐月,33517.0,145,1358,24,
3571,631025,看见我和你,33413.0,1799,1289,25,
3572,619692,幸福的白天鹅,33335.0,52,892,37,
3573,588945,血瓷,33140.0,112,1292,25,
3574,559719,十三岁女孩,32965.0,15,2982,11,
3575,658919,2013西班牙电影周,32940.0,20,957,34,
3576,560186,缉毒警,32770.0,56,3277,10,
3577,615880,建筑学概论,32633.0,3,742,43,
3578,3095,花样年华,32470.0,81,884,36,
3579,566775,亲兄弟,32321.0,119,2035,15,
3580,610014,秋语,32107.0,297,1003,32,
3581,559771,九连环,31993.0,235,1502,21,
3582,592458,心愿,31940.0,114,1278,24,
3583,594202,今年一定要嫁出去,31661.0,146,854,37,
3584,661121,滚出来，凶手,31487.0,758,890,36,729.0
3585,658952,第四届香港主题电影展城都展映,31396.0,19,1038,30,
3586,614378,我爱高大全,31360.0,12,896,35,
3587,613056,古城会,31130.0,176,1385,22,
3588,615279,银杏之梦,31063.0,40,1547,20,
3589,627847,新地雷战：神勇小子,30898.0,266,1109,27,
3590,628895,森林孤影,30876.0,787,1064,29,60.0
3591,1410,陶器人形,30838.0,199,1437,21,
3592,657727,流金,30829.0,790,1277,24,0.0
3593,618896,天生有福,30663.0,146,1422,21,
3594,615662,战友,30450.0,47,1080,28,
3595,559872,阿妹的诺言,30421.0,89,2044,14,
3596,592399,回家,30312.0,101,1310,23,
3597,589928,翻山,30288.0,86,1126,26,
3598,614302,三角地,30286.0,168,1738,17,
3599,559859,大城市小宝马,30100.0,145,1045,28,
3600,559587,小胡同大尊严,30053.0,150,1787,16,
3601,595681,云中岗亭,30030.0,16,2401,12,
3602,614136,新青春之歌,29960.0,8,749,40,
3603,398177,深海火山,29894.0,81,1312,22,
3604,616237,人命如天,29863.0,200,1782,16,
3605,616143,她们的名字叫做红,29859.0,97,891,33,
3606,429925,偶像,29775.0,45,1303,22,
3607,559922,游侠红牡丹,29710.0,368,1835,16,
3608,658921,2016俄罗斯电影周,29600.0,28,742,39,
3609,1438,天云山传奇,29562.0,47,1140,25,
3610,658935,2014法国电影展辽宁展映,29463.0,25,1217,24,
3611,594521,铡刀下的红梅,29418.0,71,1464,20,
3612,629034,天各一方,29355.0,494,1203,24,
3613,619431,国旗阿妈,29185.0,58,958,30,
3614,587709,向阳花开,29177.0,1265,1055,27,
3615,639073,柴生芳,29175.0,176,1059,27,
3616,208,春天的狂想,29088.0,51,1310,22,
3617,1039,那山那人那狗,29038.0,773,1595,18,
3618,596864,疯狂的疯狂,28993.0,1672,932,31,
3619,656492,欧爸的情人,28948.0,188,852,34,313.0
3620,611444,侨女日记,28943.0,172,1111,26,4.0
3621,658960,俄罗斯电影周,28898.0,24,929,31,
3622,619441,海岛小卫士,28784.0,43,835,34,
3623,629002,剑齿王朝,28771.0,258,3943,7,
3624,639125,照见,28528.0,23,596,47,
3625,616033,鄂尔多斯骑士,28498.0,112,972,29,32.0
3626,614957,我是乡下爷,27924.0,375,928,30,
3627,611512,爱开始的地方,27783.0,144,1052,26,
3628,565282,咱俩没完,27754.0,345,1237,22,
3629,559610,微笑圈,27635.0,43,1810,15,
3630,618274,凡人烦恼,27594.0,424,817,33,
3631,559528,守望平安,27525.0,59,1449,18,
3632,610030,最爱你的人是我,27407.0,45,1155,23,
3633,560620,圣殿,27406.0,19,550,49,
3634,639055,雏鸟的天空,27256.0,77,1076,25,
3635,587964,武功山别恋,27219.0,79,947,28,
3636,2735,大富之家,27112.0,34,920,29,
3637,591916,羌笛悠悠,27101.0,154,1769,15,
3638,594630,风铃,27057.0,737,1154,23,
3639,589761,天上人,26903.0,371,1102,24,
3640,642957,夜莺,26885.0,42,1115,24,
3641,619717,阳光天井,26850.0,39,1071,25,
3642,595221,新红河谷,26753.0,344,1076,24,
3643,572977,欢乐宝宝,26486.0,160,937,28,
3644,627843,情比山高,26423.0,224,919,28,
3645,317124,总有骄阳,26340.0,12,1317,20,
3646,640051,少年梦,26255.0,614,967,27,
3647,617610,情缘廊桥,26247.0,132,1263,20,
3648,628882,迫在眉睫,26155.0,532,1028,25,
3649,559875,倔人吕尚斌,26122.0,48,1259,20,
3650,559668,有了心思你慢慢来,25951.0,158,1131,22,
3651,614887,沙滩队长们,25690.0,125,750,34,
3652,617698,小英雄雨来,25600.0,53,925,27,
3653,639412,丫丫的夏,25517.0,816,801,32,244.0
3654,561492,求爱别动队,25455.0,50,1158,21,
3655,644430,上海王2,25354.0,1033,895,28,455.0
3656,637635,帅位,25332.0,88,752,34,251.0
3657,612780,新墙头记,25104.0,50,424,59,
3658,618835,爱情天梯,25091.0,256,1080,23,
3659,615507,黑金风暴,24969.0,98,651,38,
3660,559882,笛声何处,24586.0,169,1347,18,
3661,597023,八大山人,24420.0,18,752,32,
3662,613398,罗西与莫妮卡之骊靬情,24370.0,164,1034,23,
3663,618030,少年岳飞,24293.0,619,2301,10,
3664,606307,命运的宣战,24282.0,19,1382,17,
3665,331153,插翅难飞2,24180.0,133,2168,11,
3666,628251,我的老公是卧底,24035.0,9,687,34,
3667,588143,四大美人儿,23812.0,270,1379,17,
3668,589447,战时省委,23720.0,64,468,50,
3669,588109,扭秧歌的春天,23650.0,44,908,26,
3670,560516,媚影侠踪,23574.0,41,1040,22,
3671,615226,客房,23558.0,73,916,25,
3672,615505,西北新民居,23510.0,87,942,24,
3673,629981,天使请吻我,23464.0,2068,882,26,
3674,658943,2014印度电影展,23436.0,27,737,31,
3675,342228,弹球里的太阳,23356.0,59,1015,23,
3676,612878,巴特拉尔传说,23335.0,460,865,26,
3677,81,宝莲灯,23265.0,37,956,24,
3678,659079,广东第二届香港电影展映,23264.0,31,836,27,
3679,1874,2046,23131.0,41,2015,11,
3680,659080,台湾闽南语电影展映周,22825.0,25,756,30,
3681,637600,心语阳光,22723.0,155,1092,20,
3682,613122,道口烧鸡铺,22636.0,40,1027,22,
3683,590416,界限,22450.0,138,1775,12,
3684,639621,太阳河,22437.0,532,722,31,0.0
3685,573464,永恒之火,22190.0,19,815,27,
3686,631418,莫斯科离大同不远,22171.0,719,875,25,
3687,619614,时尚女郎之女人江湖,21981.0,273,788,27,
3688,612956,石斛兰,21722.0,102,566,38,
3689,562269,网,21453.0,53,3864,5,
3690,589206,爱心,21195.0,72,2271,9,
3691,573068,黄河喜事,21176.0,32,614,34,
3692,561048,幸运组合,21120.0,1,352,60,
3693,560021,战友无声,21078.0,54,626,33,
3694,643400,逆境王牌,21040.0,126,638,32,0.0
3695,559715,飞行日志,21008.0,88,3247,6,
3696,616079,腊月的春,20907.0,43,1098,19,
3697,559806,我的实习生活,20905.0,223,1006,20,
3698,659084,2015年1月艺术影院国产片,20855.0,110,1912,10,0.0
3699,560020,寻找智美更登,20842.0,114,904,23,
3700,626394,半熟少女,20831.0,323,675,30,
3701,456580,追击者,20805.0,8,531,39,
3702,573477,所有梦想都开花,20788.0,28,1240,16,
3703,616399,凤凰台,20777.0,866,650,31,
3704,559673,你听我跟你说,20740.0,10,1037,20,
3705,616546,好运，特克斯,20739.0,160,633,32,
3706,613592,小心没有影子的人,20700.0,1,345,60,
3707,596432,太阳总在左边,20486.0,14,678,30,
3708,659081,天津香港电影展,20260.0,11,426,47,
3709,559612,海之梦,20229.0,32,807,25,
3710,613147,飞天鱼,20060.0,286,402,49,
3711,572997,卓玛和她的老师,20050.0,109,1070,18,
3712,641037,腊月雷,20000.0,1,400,50,0.0
3713,630922,向阳花开,20000.0,1000,914,21,
3714,559541,你的列车牵我心,19740.0,13,489,40,
3715,346915,鲨鱼岛,19616.0,34,991,19,
3716,616331,尼罗河情人,19320.0,16,1619,11,
3717,612781,西湖传奇,19286.0,152,769,25,3.0
3718,658953,意大利电影展成都展映,19255.0,21,749,25,
3719,594276,小东西,19233.0,47,698,27,
3720,559905,天那边,19176.0,42,980,19,
3721,615260,好想和你在一起,19117.0,121,758,25,
3722,450,芙蓉镇,19012.0,71,1564,12,
3723,658910,2013塞尔维亚电影展,19000.0,16,504,37,
3724,618383,老刘的婚路历程,18944.0,614,772,24,
3725,613157,云的模样,18853.0,39,519,36,
3726,590077,大山里的孩子,18800.0,111,255,73,
3727,653290,全家福,18740.0,15,765,24,0.0
3728,615538,浮云,18726.0,14,461,40,
3729,619122,公鸡母鸡拖拉机,18705.0,5,733,25,
3730,659082,第七届两岸电影展-台湾电影展,18688.0,15,547,34,
3731,644384,怦·心跳,18570.0,183,408,45,
3732,615641,爱的艺术,18542.0,11,1015,18,
3733,640316,战火中的军鞋,18456.0,30,659,28,
3734,640991,麦豆的夏天,18316.0,27,740,24,0.0
3735,102,本命年,18307.0,18,516,35,
3736,627590,樱劫(暂名),18270.0,465,516,35,
3737,593822,语路,18181.0,14,688,26,
3738,618298,我很帅,18178.0,716,700,25,
3739,560869,走出硝烟的女神,18060.0,2,344,52,
3740,638606,平凡的足球,18014.0,27,718,25,
3741,306597,黄色潜水艇,17998.0,117,653,27,
3742,615648,逆风,17948.0,17,848,21,
3743,615489,美好时光,17927.0,85,729,24,
3744,658306,咸鱼传奇,17916.0,1340,770,25,1897.0
3745,658924,2014法国电影展江苏展映,17894.0,18,1014,17,
3746,610852,危城之恋,17858.0,77,745,23,
3747,659240,旭日,17855.0,140,583,30,
3748,629438,咱们分手吧,17832.0,909,668,27,485.0
3749,595772,爱上灰姑娘,17815.0,58,502,35,
3750,659083,威尼斯到北京电影展映活动,17734.0,5,540,32,
3751,626844,再见巨人,17668.0,1177,539,32,
3752,630989,少年杨靖宇,17482.0,1485,613,28,
3753,559855,风雪狼道,17471.0,59,1827,9,
3754,642500,风起同仁堂,17380.0,1,316,55,
3755,573231,湖光山色,17310.0,18,805,21,
3756,631796,人在驴途,17237.0,447,645,26,
3757,614891,盘夫索夫,17236.0,14,1286,13,
3758,560093,代课老师,17120.0,33,1769,9,
3759,559592,毕业总动员,17100.0,14,855,20,
3760,559215,梅兰竹菊,17066.0,180,764,22,
3761,615649,幸福的事,17039.0,13,854,19,
3762,614824,青春小说,16895.0,345,416,40,
3763,559737,永远是春天,16785.0,68,546,30,
3764,610065,国徽,16720.0,28,311,53,
3765,615642,极致噩梦,16719.0,14,856,19,
3766,627331,德吉的诉讼,16680.0,14,417,40,
3767,616524,别跟我谈高富帅,16660.0,313,817,20,
3768,560200,别姬印象,16576.0,115,793,20,
3769,611582,格兰特船长的儿女,16572.0,105,4728,3,
3770,965,美丽上海,16385.0,27,1809,9,
3771,1349,四渡赤水上下集,16276.0,1046,647,25,
3772,615640,人世间,16242.0,12,915,17,
3773,619786,初夏日记,16184.0,103,635,25,
3774,360459,怪物,16120.0,134,1523,10,
3775,615659,瘦身魔方之美丽不瘦,16058.0,325,684,23,
3776,7546,夜半歌声,15987.0,24,584,27,
3777,594648,单刀直入,15958.0,126,564,28,
3778,658920,克莱尔·丹尼斯导演作品回顾展,15832.0,7,381,41,
3779,457083,密阳,15751.0,7,406,38,
3780,616234,天之恩赐,15748.0,25,401,39,
3781,658937,2014法国电影展湖北展映,15741.0,31,680,23,
3782,384485,极限,15710.0,44,581,27,
3783,594418,我们村的女当家,15635.0,21,554,28,
3784,330328,仙女,15623.0,18,1370,11,
3785,612311,守望女,15550.0,92,769,20,
3786,562868,希望,15199.0,11,1521,9,
3787,559720,木札岭,15140.0,62,673,22,
3788,658963,新加坡电影展映周,15016.0,3,340,44,
3789,610572,合欢树,14885.0,15,744,20,
3790,612704,图兰朵,14837.0,106,407,36,
3791,618963,爱情碰碰撞,14811.0,515,499,29,
3792,560704,心跳墨脱,14720.0,4,1840,8,
3793,597113,小等,14605.0,711,1068,13,
3794,642014,精武风云,14547.0,835,4181,3,
3795,560008,黑白记忆,14482.0,19,1387,10,
3796,619721,你是天使,14473.0,62,781,18,
3797,592312,阳光姐妹淘,14469.0,5,376,38,
3798,615655,自由的人,14462.0,17,918,15,
3799,588987,当爸爸来敲门,14446.0,203,714,20,
3800,590526,暴走妈妈,14440.0,4,361,40,
3801,642917,双旗镇刀客,14185.0,624,1035,13,
3802,593575,守望者,14114.0,64,504,28,
3803,1339,双旗镇刀客,14085.0,622,989,14,
3804,559825,冯志远,14070.0,17,1116,12,
3805,457135,我脑中的橡皮擦,14000.0,6,345,40,
3806,7681,胭脂扣,13986.0,3,326,42,
3807,560240,好好活着,13879.0,62,610,22,
3808,618817,姑娘,13856.0,213,562,24,
3809,614617,小鬼队,13825.0,4,255,54,
3810,559919,一座城市和两个女孩,13795.0,33,531,25,
3811,456490,空房间,13783.0,6,393,35,
3812,597222,为梦想，跑,13647.0,14,401,34,
3813,614889,走出西柏坡,13636.0,27,578,23,
3814,613589,无脚鸟,13632.0,91,432,31,
3815,589652,小白杨,13610.0,55,176,77,
3816,589147,求职公寓,13569.0,64,446,30,
3817,561007,故园秋色,13500.0,1,225,60,
3818,618941,断片儿,13493.0,254,389,34,
3819,866,离开雷锋的日子,13486.0,6,1354,9,
3820,596863,海洋天使,13440.0,21,168,80,
3821,594245,有一种爱叫做放手,13374.0,486,603,22,
3822,630624,最美的承诺,13250.0,53,443,29,
3823,640784,非常绑架,13228.0,834,616,21,3.0
3824,4887,笼民,13195.0,2,318,41,
3825,661194,追击,13092.0,363,251,52,75.0
3826,613529,悲情小丑,13010.0,12,468,27,
3827,617482,自行车,13009.0,3,446,29,
3828,561037,实习生,12960.0,1,216,60,
3829,2072,白蛇传,12957.0,51,524,24,
3830,627498,幸福梦想,12921.0,350,536,24,
3831,561437,杨贵妃,12917.0,119,379,34,
3832,615517,笑里逃生,12907.0,16,1333,9,
3833,589266,吴运铎,12867.0,12,304,42,
3834,615520,母亲江恋歌,12820.0,59,177,72,
3835,641012,莫日根,12819.0,676,500,25,
3836,613165,天钟,12810.0,301,688,18,
3837,594160,老外,12735.0,15,350,36,
3838,457361,触不到的恋人,12734.0,13,319,39,
3839,626555,小飞的梦想,12655.0,16,452,27,
3840,613517,间谍,12606.0,8,309,40,
3841,297635,中俄列车大劫案,12520.0,20,488,25,
3842,614374,边区造,12472.0,207,822,15,28.0
3843,658923,2014西班牙电影展映,12450.0,10,356,34,
3844,659085,2016罗马尼亚电影节,12360.0,10,298,41,
3845,589912,生日快乐,12300.0,333,1887,6,
3846,594508,爱在你身边,12285.0,86,560,21,
3847,619141,星爸奇缘,12246.0,8,457,26,
3848,560040,愚公移山,12168.0,33,415,29,
3849,572895,背上歌声去远方,12095.0,14,546,22,
3850,658918,2013土耳其电影周,12065.0,16,381,31,
3851,1860,缘，妙不可言,12033.0,38,484,24,
3852,655262,红颜容,11876.0,585,862,13,
3853,606235,北村方向,11863.0,6,307,38,
3854,625930,蚀之章台秋柳,11858.0,14,424,27,
3855,597010,念书的孩子,11834.0,334,561,21,
3856,629389,旭日驱魔,11789.0,14,350,33,60.0
3857,644891,刻在石磨上的勋章,11630.0,35,565,20,
3858,615654,清晨的枪声,11556.0,10,857,13,
3859,857,静静的嘛呢石,11529.0,10,351,32,
3860,562109,失踪的女中学生,11520.0,1,288,40,
3861,562435,女大学生宿舍,11520.0,1,288,40,
3862,619166,大丑,11502.0,187,657,17,
3863,596270,少年菀得,11485.0,5,286,40,
3864,615326,胜利,11466.0,48,263,43,
3865,560616,郑培民,11290.0,11,1129,10,
3866,551580,第五个新娘,11275.0,6,301,37,
3867,643838,丫语心声,11244.0,64,1096,10,
3868,638390,阳光总在风雨后,11175.0,244,299,37,
3869,614861,永远的车神,11145.0,31,411,27,
3870,783,看车人的七月,11125.0,7,828,13,
3871,589602,阿尔巴特,11125.0,76,540,20,
3872,560007,画家与模特,11117.0,75,606,18,
3873,611482,弹无虚发之死亡之海,11080.0,121,343,32,
3874,615140,嗨起，打他个鬼子,11013.0,152,426,25,
3875,615526,果实,11008.0,9,572,19,
3876,659086,2015年俄罗斯电影节,10945.0,27,307,35,
3877,619225,乳娘情,10940.0,44,548,19,
3878,560403,青花,10822.0,7,1091,9,
3879,614883,不会再有明天,10710.0,39,354,30,
3880,614898,足球大侠,10620.0,1,177,60,
3881,638118,远山,10585.0,4,461,22,
3882,573353,远山,10585.0,4,461,22,
3883,615527,爱在回响,10565.0,128,869,12,
3884,616729,别碰我的童年,10539.0,68,314,33,
3885,619726,深水鱼塘,10530.0,42,324,32,
3886,7704,英雄本色,10400.0,4,520,20,
3887,604501,蔚蓝深海,10335.0,2,348,29,
3888,626500,参天树,10255.0,74,405,25,
3889,608019,石头,10240.0,14,264,38,
3890,615133,求生者,10240.0,501,253,40,25.0
3891,563133,雷锋,10174.0,87,1242,8,
3892,559636,不能没有爸爸,10147.0,10,2899,3,
3893,593270,神的病历簿,10144.0,2,306,33,
3894,627258,匆匆,10129.0,105,288,35,
3895,579748,命悬800公里,10095.0,68,622,16,
3896,560245,天竺山传奇,10082.0,3,498,20,
3897,643558,山村母亲（戏曲）,10050.0,12,498,20,
3898,617480,雪落牤牛河,10006.0,181,643,15,
3899,933,马背上的法庭,9970.0,24,749,13,
3900,426671,放牛班的春天,9859.0,91,2213,4,
3901,611262,走路上学,9809.0,14,459,21,
3902,593267,奇迹,9726.0,6,321,30,
3903,608208,戚继光英雄传,9675.0,176,383,25,
3904,646985,骆驼客2：箭在弦,9631.0,393,314,30,
3905,592675,了不起的亡灵,9625.0,2,316,30,
3906,629353,山丹丹花儿开,9580.0,12,334,28,
3907,768,少年陈真,9531.0,12,463,20,
3908,615492,苍原,9515.0,33,313,30,
3909,559573,雨花朵朵,9507.0,57,396,24,
3910,617558,八万里,9500.0,4,260,36,
3911,617248,低碳爱情,9492.0,124,180,52,
3912,559877,父亲那面旗,9487.0,74,378,25,
3913,642977,木偶情缘,9480.0,1,158,60,
3914,593132,女兵还乡,9459.0,16,321,29,
3915,3327,疯劫,9452.0,2,236,40,
3916,616225,谁的孩子,9443.0,63,355,26,
3917,560628,暖情,9400.0,4,850,11,
3918,611474,兰花香,9371.0,180,311,30,
3919,573532,腊月雪,9362.0,50,378,24,
3920,614640,香螺岛的故事,9329.0,46,279,33,
3921,613434,跑过罗湖桥,9289.0,11,260,35,
3922,659087,峨眉电影集团2016“永恒的莎士比亚”影展,9288.0,16,144,64,
3923,629058,告别,9220.0,16,192,48,
3924,593609,永远的三丁目的夕阳64年,9180.0,2,307,29,
3925,560166,城铁三号线,9175.0,26,863,10,
3926,7336,新不了情,9172.0,4,231,39,
3927,628872,永远的绿盖头,9150.0,5,365,25,
3928,614931,都是手机惹的祸,9078.0,146,299,30,
3929,559989,暮鼓晨钟,9067.0,18,366,24,
3930,7227,香港制造,9065.0,2,233,38,
3931,659078,1920年代影片展,9050.0,1,181,50,
3932,618371,黄海怀,8940.0,217,295,30,
3933,658954,意大利电影展映,8890.0,23,340,26,
3934,641685,儿大女大,8875.0,27,439,20,
3935,558042,无敌小子霍元甲,8870.0,2,887,10,
3936,607944,印第安人部落:鑫谷,8850.0,10,266,33,
3937,613004,我的影子在奔跑,8812.0,23,239,36,
3938,658964,乌兹别克斯坦电影周,8810.0,22,237,37,
3939,590021,新地道战2父子奇兵,8707.0,92,438,19,
3940,421042,呼啸山庄,8695.0,3,318,27,
3941,559980,寻找扎西,8640.0,7,153,56,
3942,639969,青春辞典之毕业季,8624.0,124,289,30,81.0
3943,573513,锦绣花园,8610.0,22,1667,5,
3944,594370,阿佤山,8588.0,130,458,18,
3945,595763,一步之城,8579.0,90,252,34,
3946,555188,潜水艇,8494.0,11,286,29,
3947,619735,彝寨天使,8380.0,6,1046,8,
3948,611197,伊犁河,8349.0,110,358,23,
3949,573945,球道,8255.0,25,277,29,
3950,612694,啄木鸟与雨,8254.0,2,280,29,
3951,628414,在雨中,8253.0,257,240,34,
3952,588108,卡拉麦里,8240.0,4,412,20,
3953,619107,油桃红了,8224.0,17,226,36,
3954,618150,文字国历险记——浩昊勇闯童话城,8190.0,13,815,10,
3955,625918,蚀之春风桃李,8153.0,14,189,43,
3956,573320,孔雀眼,8125.0,3,359,22,
3957,628724,大音,8065.0,35,505,15,
3958,611344,彼岸,8040.0,34,340,23,
3959,618309,情为何物,8034.0,23,260,30,
3960,619725,目标零排放,8020.0,18,300,26,
3961,659088,北京卢米埃2016年西班牙电影展映活动,8010.0,18,152,52,
3962,659089,上海国际电影展,8000.0,33,1932,4,
3963,561888,霹雳贝贝,7863.0,14,785,10,
3964,659090,上海优秀经典科教纪录片展映周,7860.0,33,786,10,
3965,630602,三伏天,7830.0,1,261,30,
3966,655812,八月,7760.0,1,194,40,
3967,610076,我为太极狂,7730.0,11,239,32,
3968,1720,寻仇阴阳界,7680.0,3,384,20,
3969,640317,里耶·情简,7670.0,160,314,24,
3970,5274,无间道,7655.0,41,1727,4,
3971,561472,毛泽东的故事,7646.0,8,546,14,
3972,616557,破五,7615.0,9,191,39,
3973,559651,扎赉诺尔,7550.0,11,203,37,
3974,593278,停拍,7545.0,4,229,32,
3975,608230,文字国历险记-浩昊巧破笑话城,7500.0,5,750,10,
3976,574966,间谍嘉柏,7485.0,4,278,26,
3977,596394,今天,7450.0,6,208,35,
3978,628468,蝴蝶今夜降临,7448.0,109,277,28,583.0
3979,359939,碟中谍,7425.0,3,185,40,
3980,559628,邮递员,7410.0,7,521,14,
3981,610016,爱的钟声,7397.0,60,296,24,
3982,593566,枪手,7370.0,6,743,9,
3983,560558,疑案忠魂,7315.0,8,749,9,
3984,629431,乡村守望的女人,7260.0,14,358,20,
3985,616005,生死足球赛,7241.0,19,183,39,
3986,640386,母亲,7235.0,8,179,40,
3987,560399,共产儿童团的战斗,7200.0,2,700,10,
3988,596857,妹娃要过河,7197.0,192,459,15,
3989,561600,东瀛游侠,7196.0,24,336,21,
3990,614885,除霸安良,7105.0,8,204,34,
3991,630859,一段生活之梦,7040.0,4,266,26,
3992,562460,天书奇谭,7035.0,6,698,10,
3993,1623,香港浴血,7000.0,3,350,20,
3994,658933,2014法国电影展宁夏展映,6982.0,25,272,25,
3995,440733,童年旧事,6981.0,2,230,30,
3996,612993,一生有爱,6971.0,253,303,23,
3997,658621,记得少年那首歌（上）,6960.0,1,195,35,
3998,658622,记得少年那首歌（下）,6960.0,1,195,35,
3999,614153,记得少年那首歌1969,6960.0,1,195,35,
4000,625991,拼爹年代,6940.0,19,174,39,
4001,611581,毛泽东去安源,6940.0,6,876,7,
4002,559888,超级50,6926.0,75,380,18,
4003,573398,海的钥匙,6810.0,12,255,26,
4004,625929,蚀之怀朴抱素,6762.0,12,213,31,
4005,1613,香魂女,6755.0,13,225,30,
4006,596424,如果高中棒球队女经理读过杜拉克的管理学,6753.0,2,224,30,
4007,6338,十万火急,6748.0,154,247,27,
4008,589067,醉后一战,6746.0,77,284,23,
4009,592244,岳,6745.0,2,219,30,
4010,572827,极地营救,6720.0,3,670,10,
4011,642941,知心法官,6590.0,89,219,30,0.0
4012,306230,蝙蝠侠：侠影之谜,6575.0,21,257,25,
4013,588917,贵妃还乡,6566.0,149,455,14,
4014,625928,蚀之江枫渔火,6566.0,13,216,30,
4015,560812,血性山谷,6530.0,1,653,10,
4016,611395,说说美丽世界,6528.0,19,154,42,
4017,2085,半斤八两,6480.0,68,169,38,
4018,573220,爱·回家,6472.0,141,254,25,
4019,618028,亲亲海豚,6467.0,34,337,19,
4020,629087,龙潭夺宝,6460.0,12,228,28,
4021,594359,无手老师,6421.0,66,1281,5,0.0
4022,618837,梦想庄园,6420.0,5,321,20,
4023,618,红樱桃,6350.0,28,402,15,
4024,560348,黑灵芝,6295.0,38,293,21,
4025,1745,阳光灿烂的日子,6267.0,2,156,40,
4026,1388,军火,6250.0,4,625,10,
4027,329352,真相大白,6240.0,2,197,31,
4028,618907,将离草,6230.0,103,299,20,
4029,589927,摆手舞之恋,6200.0,29,267,23,
4030,560039,露珠儿,6196.0,23,156,39,
4031,560202,飞,6172.0,10,231,26,
4032,628459,漫瀚调,6140.0,200,350,17,
4033,559982,女儿船,6133.0,57,213,28,
4034,1617,向日葵,6126.0,16,526,11,
4035,560419,女中丈夫,6090.0,25,353,17,
4036,560473,沉默的远山,6068.0,10,555,10,
4037,590025,签手,6056.0,34,277,21,
4038,607856,名侦探柯南2012：第11人的前锋,6055.0,114,234,25,
4039,617562,贡嘎日噢,6055.0,4,232,26,
4040,588045,怒放的青春,6023.0,171,209,28,
4041,616405,天亮了,5979.0,27,141,42,
4042,625919,蚀之霜天晓角,5969.0,40,173,34,
4043,487419,我们去喝点酒吧,5925.0,2,185,32,
4044,572811,泰山功夫,5915.0,32,167,35,
4045,604678,球场情圣埃莱诺,5900.0,2,170,34,
4046,618839,大明星,5900.0,18,222,26,
4047,631789,18岁18天,5888.0,71,170,34,
4048,297396,早春二月,5886.0,20,325,18,
4049,643003,翻身,5875.0,11,235,25,
4050,640990,十月阳春,5860.0,47,537,10,
4051,469067,破碎的拥抱,5820.0,2,222,26,
4052,593394,东京公园,5810.0,2,190,30,
4053,403151,电子情书,5800.0,20,184,31,
4054,559985,逆转流星,5725.0,53,505,11,
4055,589148,铜牌小车手,5720.0,58,243,23,
4056,473437,卡米诺,5708.0,251,223,25,
4057,1776,益西卓玛,5686.0,2,128,44,
4058,1012,牧马人,5674.0,31,682,8,
4059,659091,广东第三届香港电影展映周,5648.0,12,280,20,
4060,589939,老那,5640.0,4,199,28,
4061,562604,崂山道士,5630.0,2,97,58,
4062,560235,迅雷之旅,5600.0,0,0,0,
4063,4347,满汉全席,5595.0,12,244,22,
4064,615501,加德满都，天空之镜,5567.0,2,209,26,
4065,595792,白兰,5539.0,5,147,37,
4066,1545,女足九号,5530.0,5,175,31,
4067,619708,椰岛警魂,5520.0,34,138,40,
4068,612294,红尾鸽,5520.0,2,138,40,
4069,1795,一石二鸟,5511.0,18,429,12,
4070,627877,风雨日升昌,5505.0,12,211,26,
4071,616268,南京的那个夏天,5490.0,35,342,16,
4072,615600,北京卡门,5470.0,1,547,10,
4073,618164,鱼儿离不开水,5461.0,92,174,31,
4074,638397,姑鲁之恋,5431.0,68,263,20,
4075,615498,重返香巴拉,5420.0,23,206,26,
4076,589213,夫妻哨,5365.0,7,149,36,
4077,613009,军医,5350.0,8,214,25,
4078,638961,谍战锦屏山,5350.0,5,214,25,
4079,616269,老人,5325.0,4,149,35,
4080,559950,钢板咏叹调,5320.0,540,205,25,0.0
4081,573459,西藏今昔,5317.0,2277,61578,0,
4082,611711,孩子那些事儿,5292.0,45,293,18,
4083,612773,兰梅记,5235.0,14,209,25,
4084,626872,惊爆红色十月,5228.0,7,642,8,
4085,2452,青蛇,5205.0,2,142,36,
4086,642746,花开莱州,5200.0,3,127,40,0.0
4087,630925,生日之谜,5192.0,27,185,28,
4088,1823,银蛇谋杀案,5186.0,5,248,20,
4089,618420,五彩神箭,5166.0,3,117,44,
4090,641141,韩国钧,5150.0,2,206,25,
4091,565301,十八个手印,5120.0,36,282,18,
4092,1189,人鬼情,5115.0,4,202,25,
4093,612275,北京时间,5111.0,144,207,24,
4094,489827,野兽之心,5100.0,18,163,31,
4095,612497,蛹,5048.0,3,190,26,
4096,615661,不再沉睡,5030.0,58,330,15,
4097,594698,生死诺言,5008.0,93,416,12,
4098,628821,光荣使命,4995.0,10,176,28,
4099,595813,水面葫芦,4981.0,101,178,27,
4100,630929,大电影之数百亿,4942.0,230,782,6,
